settlement_id,auth_id,merchant_id,settled_amount,settled_ts,settled_date,currency
s12867,12867,9,15.39,2026-08-27 11:41:00,2026-08-27,USD
s12868,12868,8,4.48,2026-08-26 09:22:00,2026-08-26,USD
s12869,12869,36,5.14,2026-08-25 19:45:00,2026-08-25,USD
s12870,12870,54,18.56,2026-08-29 07:43:00,2026-08-29,USD
s12871,12871,42,48.3,2026-08-27 20:26:00,2026-08-27,USD
s12872,12872,6,19.66,2026-08-26 00:17:00,2026-08-26,USD
s12873,12873,21,11.2,2026-08-25 04:27:00,2026-08-25,USD
s12874,12874,11,19.64,2026-08-27 09:00:00,2026-08-27,USD
s12875,12875,49,7.28,2026-08-27 20:16:00,2026-08-27,USD
s12876,12876,7,21.1,2026-08-26 08:27:00,2026-08-26,USD
s12877,12877,45,22.39,2026-08-25 07:03:00,2026-08-25,USD
s12879,12879,1,43.35,2026-08-26 06:41:00,2026-08-26,USD
s12880,12880,8,21.45,2026-08-25 00:26:00,2026-08-25,USD
s12881,12881,60,13.77,2026-08-26 18:10:00,2026-08-26,USD
s12882,12882,37,11.94,2026-08-27 21:29:00,2026-08-27,USD
s12883,12883,16,15.54,2026-08-26 16:18:00,2026-08-26,USD
s12884,12884,24,12.38,2026-08-27 09:51:00,2026-08-27,USD
s12885,12885,43,59.16,2026-08-29 19:32:00,2026-08-29,USD
s12886,12886,58,54.36,2026-08-26 03:46:00,2026-08-26,USD
s12887,12887,21,19.65,2026-08-27 20:27:00,2026-08-27,USD
s12888,12888,14,20.36,2026-08-25 21:57:00,2026-08-25,USD
s12889,12889,25,45.52,2026-08-25 11:43:00,2026-08-25,USD
s12890,12890,37,254.04,2026-08-26 00:37:00,2026-08-26,USD
s12891,12891,30,28.75,2026-08-28 19:42:00,2026-08-28,USD
s12892,12892,11,10.1,2026-08-25 12:04:00,2026-08-25,USD
s12893,12893,40,13.25,2026-08-28 11:49:00,2026-08-28,USD
s12894,12894,37,21.74,2026-08-26 22:46:00,2026-08-26,USD
s12895,12895,36,65.45,2026-08-26 16:36:00,2026-08-26,USD
s12896,12896,31,82.62,2026-08-26 06:29:00,2026-08-26,USD
s12897,12897,48,39.71,2026-08-25 01:26:00,2026-08-25,USD
s12898,12898,31,21.36,2026-08-26 18:29:00,2026-08-26,USD
s12899,12899,2,13.58,2026-08-26 10:36:00,2026-08-26,USD
s12900,12900,15,9.82,2026-08-26 21:31:00,2026-08-26,USD
s12901,12901,32,20.85,2026-08-26 12:53:00,2026-08-26,USD
s12902,12902,38,112.74,2026-08-26 03:01:00,2026-08-26,USD
s12903,12903,36,27.02,2026-09-01 22:32:00,2026-09-01,USD
s12904,12904,44,54.96,2026-08-26 22:04:00,2026-08-26,USD
s12905,12905,4,21.55,2026-08-27 03:53:00,2026-08-27,USD
s12906,12906,5,16.26,2026-08-28 02:49:00,2026-08-28,USD
s12907,12907,16,30.14,2026-08-30 14:21:00,2026-08-30,USD
s12909,12909,17,15.39,2026-08-26 14:07:00,2026-08-26,USD
s12910,12910,36,59.01,2026-08-26 23:05:00,2026-08-26,USD
s12911,12911,27,2.72,2026-08-26 06:35:00,2026-08-26,USD
s12912,12912,23,13.45,2026-08-29 00:37:00,2026-08-29,USD
s12913,12913,30,67.8,2026-08-27 00:24:00,2026-08-27,USD
s12914,12914,6,26.31,2026-08-26 14:51:00,2026-08-26,USD
s12915,12915,47,9.46,2026-08-27 23:20:00,2026-08-27,USD
s12916,12916,2,31.8,2026-08-26 10:55:00,2026-08-26,USD
s12917,12917,52,13.02,2026-08-26 06:48:00,2026-08-26,USD
s12918,12918,58,45.56,2026-08-25 08:47:00,2026-08-25,USD
s12919,12919,31,26.95,2026-08-26 06:02:00,2026-08-26,USD
s12920,12920,33,4.96,2026-08-26 20:14:00,2026-08-26,USD
s12921,12921,38,2.56,2026-08-27 04:08:00,2026-08-27,USD
s12922,12922,9,5.1,2026-08-26 04:39:00,2026-08-26,USD
s12924,12924,35,27.4,2026-08-25 15:02:00,2026-08-25,USD
s12925,12925,4,28.08,2026-08-26 09:23:00,2026-08-26,USD
s12926,12926,2,32.05,2026-08-26 11:44:00,2026-08-26,USD
s12927,12927,6,16.88,2026-08-28 23:24:00,2026-08-28,USD
s12929,12929,14,18.26,2026-08-26 12:35:00,2026-08-26,USD
s12930,12930,20,13.69,2026-08-26 10:46:00,2026-08-26,USD
s12931,12931,58,9.85,2026-08-26 03:30:00,2026-08-26,USD
s12932,12932,21,22.46,2026-08-27 18:08:00,2026-08-27,USD
s12933,12933,43,53.35,2026-08-26 16:49:00,2026-08-26,USD
s12934,12934,7,59.03,2026-08-26 15:55:00,2026-08-26,USD
s12935,12935,60,101.31,2026-08-26 16:23:00,2026-08-26,USD
s12936,12936,5,107.23,2026-08-26 02:59:00,2026-08-26,USD
s12937,12937,44,19.11,2026-08-28 13:02:00,2026-08-28,USD
s12938,12938,5,76.18,2026-08-28 07:11:00,2026-08-28,USD
s12939,12939,41,178.82,2026-08-25 19:16:00,2026-08-25,USD
s12940,12940,55,6.49,2026-08-27 13:16:00,2026-08-27,USD
s12941,12941,60,160.66,2026-08-26 22:40:00,2026-08-26,USD
s12942,12942,9,1.65,2026-08-26 07:02:00,2026-08-26,USD
s12943,12943,60,31.41,2026-08-26 14:06:00,2026-08-26,USD
s12944,12944,8,22.25,2026-08-28 00:19:00,2026-08-28,USD
s12945,12945,6,10.77,2026-08-25 16:38:00,2026-08-25,USD
s12946,12946,19,20.77,2026-08-28 08:13:00,2026-08-28,USD
s12947,12947,35,49.4,2026-08-28 10:52:00,2026-08-28,USD
s12948,12948,14,43.82,2026-08-27 08:18:00,2026-08-27,USD
s12949,12949,43,30.31,2026-08-26 14:06:00,2026-08-26,USD
s12950,12950,45,16.68,2026-08-26 16:43:00,2026-08-26,USD
s12951,12951,32,26.62,2026-08-30 21:56:00,2026-08-30,USD
s12952,12952,40,146.79,2026-08-27 01:54:00,2026-08-27,USD
s12953,12953,1,20.45,2026-08-26 05:42:00,2026-08-26,USD
s12954,12954,23,23.62,2026-08-26 03:45:00,2026-08-26,USD
s12955,12955,53,19.64,2026-08-26 02:21:00,2026-08-26,USD
s12956,12956,20,32.27,2026-08-27 19:44:00,2026-08-27,USD
s12957,12957,6,56.51,2026-08-25 02:14:00,2026-08-25,USD
s12958,12958,32,9.82,2026-09-03 23:04:00,2026-09-03,USD
s12959,12959,42,14.59,2026-08-25 13:50:00,2026-08-25,USD
s12960,12960,14,69.27,2026-08-26 22:17:00,2026-08-26,USD
s12961,12961,54,44.69,2026-08-26 20:03:00,2026-08-26,USD
s12962,12962,51,64.27,2026-08-26 05:54:00,2026-08-26,USD
s12963,12963,60,67.43,2026-08-26 15:16:00,2026-08-26,USD
s12964,12964,29,23.47,2026-08-25 12:23:00,2026-08-25,USD
s12965,12965,33,41.27,2026-08-26 04:15:00,2026-08-26,USD
s12966,12966,41,60.31,2026-08-29 02:51:00,2026-08-29,USD
s12967,12967,40,8.32,2026-08-26 22:02:00,2026-08-26,USD
s12968,12968,58,56.14,2026-08-26 01:40:00,2026-08-26,USD
s12969,12969,59,15.3,2026-08-26 04:04:00,2026-08-26,USD
s12970,12970,32,31.97,2026-08-26 16:10:00,2026-08-26,USD
s12971,12971,2,32.56,2026-08-26 22:15:00,2026-08-26,USD
s12972,12972,42,8.85,2026-08-27 16:41:00,2026-08-27,USD
s12973,12973,57,33.1,2026-08-26 00:07:00,2026-08-26,USD
s12974,12974,18,5.91,2026-08-26 19:30:00,2026-08-26,USD
s12975,12975,5,26.07,2026-08-26 14:17:00,2026-08-26,USD
s12976,12976,15,14.58,2026-08-25 00:52:00,2026-08-25,USD
s12977,12977,57,7.8,2026-08-25 22:05:00,2026-08-25,USD
s12978,12978,1,9.64,2026-08-26 07:06:00,2026-08-26,USD
s12979,12979,46,9.48,2026-08-25 22:35:00,2026-08-25,USD
s12980,12980,33,42.82,2026-08-26 10:10:00,2026-08-26,USD
s12981,12981,21,18.53,2026-08-27 09:50:00,2026-08-27,USD
s12982,12982,38,7.03,2026-08-25 23:55:00,2026-08-25,USD
s12983,12983,10,8.08,2026-08-26 13:14:00,2026-08-26,USD
s12984,12984,41,24.58,2026-08-25 21:28:00,2026-08-25,USD
s12985,12985,16,4.25,2026-08-26 08:19:00,2026-08-26,USD
s12986,12986,19,86.46,2026-08-29 19:29:00,2026-08-29,USD
s12987,12987,58,118.54,2026-08-26 07:12:00,2026-08-26,USD
s12988,12988,20,112.57,2026-08-26 12:42:00,2026-08-26,USD
s12989,12989,39,65.92,2026-09-03 13:51:00,2026-09-03,USD
s12990,12990,21,87.65,2026-08-26 22:32:00,2026-08-26,USD
s12991,12991,57,15.5,2026-09-01 12:25:00,2026-09-01,USD
s12992,12992,5,33.23,2026-08-30 15:27:00,2026-08-30,USD
s12993,12993,26,12.76,2026-08-26 19:24:00,2026-08-26,USD
s12994,12994,39,16.69,2026-08-27 05:31:00,2026-08-27,USD
s12995,12995,27,10.66,2026-08-27 15:28:00,2026-08-27,USD
s12996,12996,40,123.12,2026-08-25 15:11:00,2026-08-25,USD
s12997,12997,42,7.8,2026-08-26 01:59:00,2026-08-26,USD
s12998,12998,41,12.97,2026-08-26 23:29:00,2026-08-26,USD
s12999,12999,29,73.72,2026-08-27 13:47:00,2026-08-27,USD
s13000,13000,42,151.98,2026-08-25 21:07:00,2026-08-25,USD
s13001,13001,19,36.08,2026-08-26 06:14:00,2026-08-26,USD
s13002,13002,52,47.78,2026-08-25 04:37:00,2026-08-25,USD
s13003,13003,14,43.45,2026-08-26 06:04:00,2026-08-26,USD
s13004,13004,44,53.47,2026-08-25 10:59:00,2026-08-25,USD
s13005,13005,3,18.58,2026-08-26 19:49:00,2026-08-26,USD
s13007,13007,2,28.13,2026-08-30 19:39:00,2026-08-30,USD
s13008,13008,32,43.93,2026-09-03 12:01:00,2026-09-03,USD
s13009,13009,41,43.56,2026-08-29 17:14:00,2026-08-29,USD
s13010,13010,47,50.16,2026-08-26 11:16:00,2026-08-26,USD
s13011,13011,47,8.29,2026-08-29 21:21:00,2026-08-29,USD
s13012,13012,43,73.83,2026-08-26 02:23:00,2026-08-26,USD
s13013,13013,15,5.48,2026-08-27 11:20:00,2026-08-27,USD
s13014,13014,37,4.21,2026-08-25 03:13:00,2026-08-25,USD
s13015,13015,53,105.15,2026-09-03 12:59:00,2026-09-03,USD
s13016,13016,24,14.09,2026-08-28 13:20:00,2026-08-28,USD
s13017,13017,49,54.01,2026-08-28 23:47:00,2026-08-28,USD
s13018,13018,27,4.21,2026-08-27 14:43:00,2026-08-27,USD
s13019,13019,52,26.27,2026-08-25 15:14:00,2026-08-25,USD
s13020,13020,55,58.91,2026-08-26 19:18:00,2026-08-26,USD
s13021,13021,16,12.4,2026-08-26 10:52:00,2026-08-26,USD
s13022,13022,32,59.62,2026-08-25 21:40:00,2026-08-25,USD
s13023,13023,34,35.55,2026-08-27 22:38:00,2026-08-27,USD
s13024,13024,4,6.66,2026-08-25 07:37:00,2026-08-25,USD
s13025,13025,13,59.26,2026-08-25 15:20:00,2026-08-25,USD
s13026,13026,31,162.08,2026-08-25 00:18:00,2026-08-25,USD
s13027,13027,45,36.1,2026-08-27 13:43:00,2026-08-27,USD
s13028,13028,20,18.28,2026-08-25 00:24:00,2026-08-25,USD
s13029,13029,3,13.43,2026-08-27 03:20:00,2026-08-27,USD
s13030,13030,47,70.35,2026-08-26 18:37:00,2026-08-26,USD
s13031,13031,44,18.07,2026-08-26 00:17:00,2026-08-26,USD
s13032,13032,27,262.86,2026-08-26 12:54:00,2026-08-26,USD
s13033,13033,27,30.59,2026-08-26 17:33:00,2026-08-26,USD
s13034,13034,9,23.09,2026-08-25 22:35:00,2026-08-25,USD
s13035,13035,33,48.54,2026-08-28 16:07:00,2026-08-28,USD
s13036,13036,21,11.21,2026-08-25 23:41:00,2026-08-25,USD
s13037,13037,38,15.22,2026-08-27 20:52:00,2026-08-27,USD
s13039,13039,14,59.65,2026-08-29 17:17:00,2026-08-29,USD
s13040,13040,40,31.43,2026-08-26 05:39:00,2026-08-26,USD
s13041,13041,21,29.22,2026-08-26 17:23:00,2026-08-26,USD
s13042,13042,14,38.53,2026-08-26 18:32:00,2026-08-26,USD
s13043,13043,17,12.5,2026-08-26 23:26:00,2026-08-26,USD
s13044,13044,54,32.62,2026-08-28 00:51:00,2026-08-28,USD
s13045,13045,25,19.56,2026-08-26 09:21:00,2026-08-26,USD
s13046,13046,60,7.78,2026-08-29 05:59:00,2026-08-29,USD
s13047,13047,26,11.46,2026-08-25 08:36:00,2026-08-25,USD
s13048,13048,2,63.63,2026-08-26 21:44:00,2026-08-26,USD
s13049,13049,19,10.47,2026-08-25 04:20:00,2026-08-25,USD
s13050,13050,6,85.18,2026-08-26 05:04:00,2026-08-26,USD
s13051,13051,34,68.6,2026-08-25 06:06:00,2026-08-25,USD
s13052,13052,54,106.42,2026-08-26 19:40:00,2026-08-26,USD
s13053,13053,16,4.74,2026-08-26 19:16:00,2026-08-26,USD
s13054,13054,37,29.46,2026-08-27 18:46:00,2026-08-27,USD
s13055,13055,16,23.24,2026-08-26 23:32:00,2026-08-26,USD
s13056,13056,7,39.15,2026-08-26 01:47:00,2026-08-26,USD
s13057,13057,38,251.97,2026-08-28 02:57:00,2026-08-28,USD
s13058,13058,50,7.58,2026-08-26 07:11:00,2026-08-26,USD
s13059,13059,55,31.47,2026-08-26 23:12:00,2026-08-26,USD
s13060,13060,19,7.69,2026-08-27 15:15:00,2026-08-27,USD
s13062,13062,31,38.2,2026-08-30 04:44:00,2026-08-30,USD
s13063,13063,41,68.56,2026-08-29 19:23:00,2026-08-29,USD
s13065,13065,24,45.44,2026-08-27 14:22:00,2026-08-27,USD
s13066,13066,20,72.71,2026-08-26 10:37:00,2026-08-26,USD
s13067,13067,2,77.21,2026-08-26 06:54:00,2026-08-26,USD
s13068,13068,54,80.88,2026-08-25 20:41:00,2026-08-25,USD
s13069,13069,29,30.17,2026-08-29 18:43:00,2026-08-29,USD
s13070,13070,38,21.8,2026-08-27 10:42:00,2026-08-27,USD
s13071,13071,21,64.02,2026-08-26 01:18:00,2026-08-26,USD
s13072,13072,3,34.98,2026-08-26 00:53:00,2026-08-26,USD
s13073,13073,53,131.56,2026-08-29 09:20:00,2026-08-29,USD
s13074,13074,13,8.68,2026-08-26 04:21:00,2026-08-26,USD
s13075,13075,23,9.73,2026-08-29 21:16:00,2026-08-29,USD
s13076,13076,2,9.31,2026-08-28 08:10:00,2026-08-28,USD
s13077,13077,41,9.1,2026-08-31 21:31:00,2026-08-31,USD
s13078,13078,30,49.98,2026-08-27 20:59:00,2026-08-27,USD
s13079,13079,45,2.65,2026-08-27 01:12:00,2026-08-27,USD
s13080,13080,25,13.57,2026-08-30 08:53:00,2026-08-30,USD
s13081,13081,47,108.59,2026-08-26 13:23:00,2026-08-26,USD
s13082,13082,4,31.64,2026-08-26 15:10:00,2026-08-26,USD
s13083,13083,59,79.2,2026-08-28 18:09:00,2026-08-28,USD
s13084,13084,45,61.7,2026-08-27 06:53:00,2026-08-27,USD
s13085,13085,8,26.97,2026-08-28 16:52:00,2026-08-28,USD
s13087,13087,60,46.48,2026-08-27 23:03:00,2026-08-27,USD
s13088,13088,60,66.48,2026-08-27 18:25:00,2026-08-27,USD
s13089,13089,29,19.34,2026-08-28 00:49:00,2026-08-28,USD
s13090,13090,58,10.82,2026-08-26 05:09:00,2026-08-26,USD
s13091,13091,32,23.65,2026-08-27 17:40:00,2026-08-27,USD
s13092,13092,18,19.3,2026-08-27 20:51:00,2026-08-27,USD
s13094,13094,16,20.51,2026-08-27 12:05:00,2026-08-27,USD
s13095,13095,56,17.04,2026-08-26 20:39:00,2026-08-26,USD
s13096,13096,59,3.29,2026-08-29 15:59:00,2026-08-29,USD
s13097,13097,47,51.58,2026-08-27 15:11:00,2026-08-27,USD
s13098,13098,50,62.44,2026-08-27 04:18:00,2026-08-27,USD
s13099,13099,8,33.47,2026-08-26 07:50:00,2026-08-26,USD
s13100,13100,30,16.1,2026-08-27 03:57:00,2026-08-27,USD
s13101,13101,32,87.56,2026-08-27 20:43:00,2026-08-27,USD
s13102,13102,25,10.14,2026-08-28 17:57:00,2026-08-28,USD
s13103,13103,22,37.25,2026-08-30 21:16:00,2026-08-30,USD
s13104,13104,44,12.19,2026-08-27 17:22:00,2026-08-27,USD
s13105,13105,6,48.21,2026-08-27 14:44:00,2026-08-27,USD
s13106,13106,49,71.75,2026-08-28 09:54:00,2026-08-28,USD
s13107,13107,7,45.29,2026-08-27 12:10:00,2026-08-27,USD
s13108,13108,60,148.36,2026-09-04 06:57:00,2026-09-04,USD
s13109,13109,53,17.3,2026-08-27 04:58:00,2026-08-27,USD
s13111,13111,1,7.46,2026-08-29 15:59:00,2026-08-29,USD
s13112,13112,20,28.81,2026-08-29 05:50:00,2026-08-29,USD
s13113,13113,56,37.34,2026-09-02 15:13:00,2026-09-02,USD
s13114,13114,46,2.84,2026-08-27 18:10:00,2026-08-27,USD
s13115,13115,20,8.33,2026-08-27 10:51:00,2026-08-27,USD
s13116,13116,23,28.13,2026-08-26 12:09:00,2026-08-26,USD
s13117,13117,28,19.57,2026-08-28 03:29:00,2026-08-28,USD
s13118,13118,52,103.88,2026-08-27 03:07:00,2026-08-27,USD
s13119,13119,15,31.91,2026-08-27 01:25:00,2026-08-27,USD
s13120,13120,13,32.89,2026-08-27 23:19:00,2026-08-27,USD
s13121,13121,44,24.38,2026-08-27 00:40:00,2026-08-27,USD
s13122,13122,30,17.36,2026-08-26 11:38:00,2026-08-26,USD
s13123,13123,12,19.78,2026-08-26 14:02:00,2026-08-26,USD
s13124,13124,5,14.15,2026-08-27 03:01:00,2026-08-27,USD
s13125,13125,47,26.49,2026-08-28 02:43:00,2026-08-28,USD
s13126,13126,32,42.43,2026-08-27 03:31:00,2026-08-27,USD
s13127,13127,21,329.66,2026-08-29 13:35:00,2026-08-29,USD
s13128,13128,35,145.98,2026-08-27 07:54:00,2026-08-27,USD
s13129,13129,18,32.81,2026-08-27 04:28:00,2026-08-27,USD
s13130,13130,7,7.02,2026-08-28 03:03:00,2026-08-28,USD
s13131,13131,53,13.63,2026-08-27 18:14:00,2026-08-27,USD
s13132,13132,51,30.06,2026-08-27 20:06:00,2026-08-27,USD
s13133,13133,12,34.82,2026-08-27 08:32:00,2026-08-27,USD
s13134,13134,45,8.2,2026-08-27 04:56:00,2026-08-27,USD
s13135,13135,22,24.57,2026-08-27 18:51:00,2026-08-27,USD
s13136,13136,38,51.55,2026-08-27 06:04:00,2026-08-27,USD
s13137,13137,20,21.64,2026-08-27 11:35:00,2026-08-27,USD
s13138,13138,56,44.53,2026-08-27 07:52:00,2026-08-27,USD
s13139,13139,47,8.09,2026-08-26 19:24:00,2026-08-26,USD
s13140,13140,49,12.94,2026-08-28 09:27:00,2026-08-28,USD
s13141,13141,38,30.77,2026-08-27 16:17:00,2026-08-27,USD
s13142,13142,4,74.77,2026-08-30 06:52:00,2026-08-30,USD
s13143,13143,12,24.03,2026-08-27 00:17:00,2026-08-27,USD
s13144,13144,24,7.0,2026-08-27 09:10:00,2026-08-27,USD
s13145,13145,53,45.91,2026-08-26 11:48:00,2026-08-26,USD
s13146,13146,42,15.84,2026-08-31 19:40:00,2026-08-31,USD
s13147,13147,19,15.17,2026-08-27 07:46:00,2026-08-27,USD
s13148,13148,35,7.64,2026-08-26 17:30:00,2026-08-26,USD
s13149,13149,50,31.3,2026-08-27 23:58:00,2026-08-27,USD
s13150,13150,59,51.48,2026-08-28 15:31:00,2026-08-28,USD
s13151,13151,19,31.74,2026-08-28 02:54:00,2026-08-28,USD
s13152,13152,2,8.81,2026-08-27 17:53:00,2026-08-27,USD
s13153,13153,24,10.41,2026-08-27 18:38:00,2026-08-27,USD
s13154,13154,4,61.73,2026-08-27 21:08:00,2026-08-27,USD
s13155,13155,37,4.0,2026-08-28 02:44:00,2026-08-28,USD
s13156,13156,3,83.52,2026-08-27 05:35:00,2026-08-27,USD
s13157,13157,40,17.06,2026-08-28 05:11:00,2026-08-28,USD
s13159,13159,59,15.5,2026-08-29 01:08:00,2026-08-29,USD
s13160,13160,44,13.16,2026-08-30 19:17:00,2026-08-30,USD
s13162,13162,20,32.75,2026-08-31 21:22:00,2026-08-31,USD
s13163,13163,13,8.86,2026-08-27 17:12:00,2026-08-27,USD
s13164,13164,24,9.3,2026-08-27 09:54:00,2026-08-27,USD
s13165,13165,60,12.91,2026-08-28 11:33:00,2026-08-28,USD
s13166,13166,25,6.7,2026-08-27 19:31:00,2026-08-27,USD
s13167,13167,15,8.9,2026-08-26 16:56:00,2026-08-26,USD
s13168,13168,39,15.93,2026-08-27 21:32:00,2026-08-27,USD
s13169,13169,52,14.66,2026-08-27 03:45:00,2026-08-27,USD
s13170,13170,23,7.18,2026-08-28 04:41:00,2026-08-28,USD
s13171,13171,14,11.36,2026-08-28 18:49:00,2026-08-28,USD
s13172,13172,45,18.14,2026-08-27 08:13:00,2026-08-27,USD
s13173,13173,4,64.51,2026-08-26 20:51:00,2026-08-26,USD
s13174,13174,43,125.48,2026-08-27 05:31:00,2026-08-27,USD
s13175,13175,58,99.19,2026-08-27 12:20:00,2026-08-27,USD
s13176,13176,37,88.46,2026-08-27 18:08:00,2026-08-27,USD
s13177,13177,17,82.25,2026-08-27 03:55:00,2026-08-27,USD
s13178,13178,13,73.64,2026-08-29 23:51:00,2026-08-29,USD
s13179,13179,45,30.02,2026-08-29 09:29:00,2026-08-29,USD
s13180,13180,34,5.52,2026-08-27 12:32:00,2026-08-27,USD
s13181,13181,3,52.61,2026-08-26 18:05:00,2026-08-26,USD
s13182,13182,42,13.92,2026-08-29 23:45:00,2026-08-29,USD
s13183,13183,42,9.88,2026-08-27 10:29:00,2026-08-27,USD
s13184,13184,3,43.7,2026-08-28 01:21:00,2026-08-28,USD
s13185,13185,25,22.42,2026-08-27 20:25:00,2026-08-27,USD
s13187,13187,54,19.46,2026-08-27 12:44:00,2026-08-27,USD
s13188,13188,25,12.18,2026-08-27 05:44:00,2026-08-27,USD
s13189,13189,13,28.41,2026-08-27 02:21:00,2026-08-27,USD
s13190,13190,21,207.85,2026-08-28 17:17:00,2026-08-28,USD
s13191,13191,26,29.44,2026-08-27 17:55:00,2026-08-27,USD
s13192,13192,3,29.7,2026-08-28 01:32:00,2026-08-28,USD
s13193,13193,46,34.67,2026-08-27 07:47:00,2026-08-27,USD
s13194,13194,16,133.82,2026-08-27 11:34:00,2026-08-27,USD
s13195,13195,7,16.09,2026-08-27 18:36:00,2026-08-27,USD
s13196,13196,20,22.08,2026-08-26 11:30:00,2026-08-26,USD
s13197,13197,40,104.51,2026-08-27 07:39:00,2026-08-27,USD
s13198,13198,4,40.0,2026-08-27 17:19:00,2026-08-27,USD
s13199,13199,29,133.1,2026-08-28 12:04:00,2026-08-28,USD
s13200,13200,18,13.85,2026-08-28 11:21:00,2026-08-28,USD
s13201,13201,4,32.66,2026-08-26 09:54:00,2026-08-26,USD
s13202,13202,37,31.71,2026-08-27 21:40:00,2026-08-27,USD
s13203,13203,38,45.27,2026-08-26 11:56:00,2026-08-26,USD
s13204,13204,3,33.02,2026-08-27 19:39:00,2026-08-27,USD
s13205,13205,18,6.53,2026-08-27 14:56:00,2026-08-27,USD
s13206,13206,49,9.73,2026-08-27 00:17:00,2026-08-27,USD
s13207,13207,39,101.64,2026-08-28 14:40:00,2026-08-28,USD
s13208,13208,49,18.03,2026-08-29 10:47:00,2026-08-29,USD
s13209,13209,19,34.52,2026-08-27 04:16:00,2026-08-27,USD
s13210,13210,36,14.94,2026-08-27 15:58:00,2026-08-27,USD
s13211,13211,58,3.19,2026-08-27 14:04:00,2026-08-27,USD
s13212,13212,57,83.31,2026-08-29 04:32:00,2026-08-29,USD
s13213,13213,45,4.13,2026-08-26 15:25:00,2026-08-26,USD
s13214,13214,5,17.46,2026-08-26 12:56:00,2026-08-26,USD
s13215,13215,27,10.33,2026-08-27 00:02:00,2026-08-27,USD
s13216,13216,8,18.35,2026-08-26 03:33:00,2026-08-26,USD
s13217,13217,37,16.96,2026-08-26 13:49:00,2026-08-26,USD
s13218,13218,59,19.1,2026-08-28 10:54:00,2026-08-28,USD
s13219,13219,9,20.43,2026-08-27 20:45:00,2026-08-27,USD
s13220,13220,51,58.81,2026-08-28 20:55:00,2026-08-28,USD
s13221,13221,54,37.76,2026-08-27 03:49:00,2026-08-27,USD
s13222,13222,3,36.41,2026-08-27 16:51:00,2026-08-27,USD
s13223,13223,59,11.72,2026-08-27 19:47:00,2026-08-27,USD
s13224,13224,5,13.36,2026-08-27 07:02:00,2026-08-27,USD
s13225,13225,40,18.56,2026-08-31 15:27:00,2026-08-31,USD
s13226,13226,50,21.43,2026-08-27 00:14:00,2026-08-27,USD
s13228,13228,1,23.21,2026-08-28 14:34:00,2026-08-28,USD
s13229,13229,51,103.36,2026-08-27 12:29:00,2026-08-27,USD
s13230,13230,26,10.57,2026-08-27 07:49:00,2026-08-27,USD
s13231,13231,20,73.08,2026-08-28 17:29:00,2026-08-28,USD
s13232,13232,28,78.07,2026-08-30 10:32:00,2026-08-30,USD
s13233,13233,34,135.49,2026-08-28 00:32:00,2026-08-28,USD
s13234,13234,43,59.14,2026-08-27 15:31:00,2026-08-27,USD
s13236,13236,38,16.56,2026-08-27 02:49:00,2026-08-27,USD
s13237,13237,40,11.41,2026-08-27 10:53:00,2026-08-27,USD
s13238,13238,7,23.55,2026-08-27 13:26:00,2026-08-27,USD
s13239,13239,5,26.83,2026-08-27 00:47:00,2026-08-27,USD
s13240,13240,26,23.48,2026-08-27 05:25:00,2026-08-27,USD
s13241,13241,23,9.45,2026-09-04 19:25:00,2026-09-04,USD
s13242,13242,33,1.04,2026-08-27 09:41:00,2026-08-27,USD
s13243,13243,18,14.58,2026-08-28 21:22:00,2026-08-28,USD
s13244,13244,43,18.51,2026-08-27 10:08:00,2026-08-27,USD
s13245,13245,49,50.43,2026-08-27 14:42:00,2026-08-27,USD
s13246,13246,58,118.17,2026-08-26 11:50:00,2026-08-26,USD
s13247,13247,6,40.24,2026-08-30 18:29:00,2026-08-30,USD
s13248,13248,2,98.83,2026-08-27 05:34:00,2026-08-27,USD
s13249,13249,16,6.68,2026-08-26 19:00:00,2026-08-26,USD
s13250,13250,47,4.26,2026-08-29 15:45:00,2026-08-29,USD
s13251,13251,46,36.62,2026-08-29 01:10:00,2026-08-29,USD
s13252,13252,51,27.8,2026-08-27 23:35:00,2026-08-27,USD
s13253,13253,28,50.08,2026-08-26 20:36:00,2026-08-26,USD
s13254,13254,39,10.32,2026-08-29 00:45:00,2026-08-29,USD
s13255,13255,50,17.29,2026-08-28 08:15:00,2026-08-28,USD
s13256,13256,25,31.07,2026-08-29 02:51:00,2026-08-29,USD
s13257,13257,59,18.8,2026-08-27 04:26:00,2026-08-27,USD
s13258,13258,53,4.37,2026-08-31 00:16:00,2026-08-31,USD
s13259,13259,25,37.48,2026-08-28 02:09:00,2026-08-28,USD
s13260,13260,23,18.01,2026-08-27 11:26:00,2026-08-27,USD
s13262,13262,29,476.21,2026-08-27 16:42:00,2026-08-27,USD
s13263,13263,12,29.83,2026-08-27 03:34:00,2026-08-27,USD
s13264,13264,44,25.79,2026-08-30 01:17:00,2026-08-30,USD
s13265,13265,27,139.8,2026-08-27 05:43:00,2026-08-27,USD
s13266,13266,31,83.03,2026-08-29 10:28:00,2026-08-29,USD
s13267,13267,10,48.29,2026-08-28 02:31:00,2026-08-28,USD
s13268,13268,43,4.89,2026-08-27 04:40:00,2026-08-27,USD
s13269,13269,34,180.55,2026-08-27 07:12:00,2026-08-27,USD
s13270,13270,35,42.86,2026-08-29 01:59:00,2026-08-29,USD
